source,path,shape,dtype,size,min,max,mean,sum,sha256
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/CROSSHAIR_MANAGER/FULL_FRAME/TRACKING,[1],|S8,1,,,,,0c7ef33e451eadb5c230e83d5155fe481df0dccf42529851a31110a88a776d12
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/CURSOR/SHOW_PROFILES,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/CURSOR/TRACKING,[1],|S8,1,,,,,4aa3021b19c506294ad22269b81fc4ff601818147f770a5899feeeda871259f7
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/CURSOR/ZOOM_TO_CURSOR,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/ENERGY_MONITOR/CALIBRATION,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/ENERGY_MONITOR/MULTIPLIER,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/ENERGY_MONITOR/STATUS,[1],|S4,1,,,,,c627c09c14e58e44bc51622dac392958ec88244e414b508020634f53cfcd1e69
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/ENERGY_MONITOR/TYPE,[1],|S4,1,,,,,c627c09c14e58e44bc51622dac392958ec88244e414b508020634f53cfcd1e69
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/ENERGY_MONITOR/WAS_INTERPOLATED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MANUAL_APERTURE/CenterXPercent,[1],float64,1,0.3467184551219148,0.3467184551219148,0.3467184551219148,0.3467184551219148,22ae1a38a2c1804fff41cadbd53bed8f92c48c523dcf9d01dcc786b096e7162b
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MANUAL_APERTURE/CenterYPercent,[1],float64,1,0.4624246370247363,0.4624246370247363,0.4624246370247363,0.4624246370247363,7d4a808d2e3849c889bc87b0f89ddb00bbf6e67d3fef85f875bed543a5b0ddbd
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MANUAL_APERTURE/HeightPercent,[1],float64,1,0.35639570632820217,0.35639570632820217,0.35639570632820217,0.35639570632820217,4c26f0a82629c5e24f42976287bbf95e24cff6e8021f0d8dc279147db4981009
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MANUAL_APERTURE/IsEnabled,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MANUAL_APERTURE/Rotation,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MANUAL_APERTURE/Shape,[1],|S6,1,,,,,b93d3bcecff5d7493a58a41ea44f7196a46295f6512ebc06940510676a666384
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MANUAL_APERTURE/WidthPercent,[1],float64,1,0.35639570632820217,0.35639570632820217,0.35639570632820217,0.35639570632820217,4c26f0a82629c5e24f42976287bbf95e24cff6e8021f0d8dc279147db4981009
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_PASSFAIL/ACTION_ON_PASS,[1],|S4,1,,,,,09230b3dbc35635f04595dc627c267a62174ba6435078ab5083dce4252c999a1
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_PASSFAIL/BEEP,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_PASSFAIL/ENABLED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_PASSFAIL/STOP,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_PASSFAIL/TTL,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_STATISTIC/FRAME_COUNT,[1],int32,1,32.0,32.0,32.0,32.0,8d71b3faab8201459ad37ef499beb336ba88bdcfa0f51ee6f0a46ec3192d750a
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_STATISTIC/MODE,[1],|S10,1,,,,,04f13cecbc50590b68a8c4866c8e622c3bc69fb2f8caeeba894cf5c7819315f5
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_STATISTIC/RESET_ON_START,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/MASTER_STATISTIC/TIME,[1],float64,1,300000.0,300000.0,300000.0,300000.0,ad686dab2758a9fa6789678a612d063178d8716cfe707ed9efb706ba370b339c
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/ACTIVE_PARTITION,[1],|S10,1,,,,,4a91614951d004ce53d3032e6894abe899c2fc509473fa61512515f35eb9144a
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/FORMAT/Center,[1],|S7,1,,,,,f604817d002c10ad5283ce3ac1a35afbfbdcf7b7b1f9fa05fa8c6832eb8253ad
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/FORMAT/LimitingShape,[1],|S9,1,,,,,5f704dae14a9bdafed8e3ed821ca039f86000d74507c5306e80cbb03c61664cf
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/FORMAT/LimitingType,[1],|S9,1,,,,,59d5712cd0a93ece29751afe26d8ebb1e801050932e0069cf375d3a18029e311
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/FORMAT/Major,[1],float64,1,320.0,320.0,320.0,320.0,9d99df3a1c1b413b1245bb5d5f38afd399854259f8d538c2464636ce187c8bfe
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/FORMAT/Minor,[1],float64,1,320.0,320.0,320.0,320.0,9d99df3a1c1b413b1245bb5d5f38afd399854259f8d538c2464636ce187c8bfe
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/FORMAT/Rotation,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/LAST_FRAME_HEIGHT,[1],int32,1,320.0,320.0,320.0,320.0,874d4a57ec4bfe979629f5f5537f9926f71f6102abb4634ee48770d1ceb3384e
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PARTITION_MANAGER/Full Frame/LAST_FRAME_WIDTH,[1],int32,1,320.0,320.0,320.0,320.0,874d4a57ec4bfe979629f5f5537f9926f71f6102abb4634ee48770d1ceb3384e
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/AVG_PULSE_PWR/RATE,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/BEAM_WIDTH_BASIS/BEAM_WIDTH_TYPE,[1],|S7,1,,,,,b1ecbf0b14741cbf0030358dbc3194355b0b9ceb44c0d6a2070ed0dacec8f47f
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/DIVERGENCE/DETECTOR_DISTANCE,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/DIVERGENCE/DIVERGENCE_METHOD,[1],|S11,1,,,,,bdfb6526a2c80c44f2a1cbf1cc2990c9b6e9b0593e2908048aa37a794c585993
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/DIVERGENCE/FIRST_POINT_D,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/DIVERGENCE/FIRST_POINT_X,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/DIVERGENCE/FIRST_POINT_Y,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/DIVERGENCE/FOCAL_LENGTH,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/DIVERGENCE/SEPARATION_DISTANCE,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/EFFICIENCY/EXPECTED_OUTPUT,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/EFFICIENCY/POWER_ENERGY,[1],|S4,1,,,,,c627c09c14e58e44bc51622dac392958ec88244e414b508020634f53cfcd1e69
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/HISTOGRAM/BINNING,[1],int32,1,128.0,128.0,128.0,128.0,50c8ba3a6170f0a2fb6736ece8a603576ef6309a35e810911599bc6211b554a9
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/KNIFE_EDGE/CLIP_LEVEL,[1],float64,1,0.135,0.135,0.135,0.135,7850b067c16b00450fb9ee911e1bef526546a4da980ad5339bd7e6c206641eb8
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/KNIFE_EDGE/MULTIPLIER,[1],float64,1,2.0,2.0,2.0,2.0,3f710ac088db33363087de2b9a657541fe5447821debaa9fe5cbd538eb1a5f29
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/MOVING_SLIT/CLIP_LEVEL,[1],float64,1,0.135,0.135,0.135,0.135,7850b067c16b00450fb9ee911e1bef526546a4da980ad5339bd7e6c206641eb8
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/OPTICAL_SCALE/OPTICAL_SCALE,[1],float64,1,1.0,1.0,1.0,1.0,6c3c396ed6b5c36dcae172271f462051b1266b851e92df3deea8ac65478fd712
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/PEAK_PULSE_PWR/WIDTH,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/PERCENT_PEAK_CLIP/PERCENT_PEAK,[1],float64,1,0.135,0.135,0.135,0.135,7850b067c16b00450fb9ee911e1bef526546a4da980ad5339bd7e6c206641eb8
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/PERCENT_TOTAL_CLIP/PERCENT_TOTAL,[1],float64,1,0.865,0.865,0.865,0.865,263f3224a48ff7ee375280ce9b1bf98e363824107130d03cce328eddbe51d14d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/POSITIONAL_STABILITY/SAMPLE_SIZE,[1],int32,1,1000.0,1000.0,1000.0,1000.0,79ff7fbc96a0a6111e3c2706d61deb84c7c8e5a137b776f34a7dc3775f3652de
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/POSITIONAL_STABILITY/USE_SAMPLE_SIZE,[1],uint8,1,1.0,1.0,1.0,1.0,4bf5122f344554c53bde2ebb8cd2b7e3d1600ad631c385a5d7cce23c7785459a
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/SMALLEST_APERTURE/CLIP_LEVEL,[1],float64,1,0.865,0.865,0.865,0.865,263f3224a48ff7ee375280ce9b1bf98e363824107130d03cce328eddbe51d14d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/TOPHAT_CLIP/ENERGY_CLIP,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/TOPHAT_CLIP/PERCENT_CLIP,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_ENGINE/PROGRAMMABLE_SETTINGS_MANAGER/TOPHAT_CLIP/USE_PERCENT,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/OPTICAL_SCALE/ENABLED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/OPTICAL_SCALE/SCALE_VALUE,[1],float64,1,1.0,1.0,1.0,1.0,6c3c396ed6b5c36dcae172271f462051b1266b851e92df3deea8ac65478fd712
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/ORIGIN/ORIGIN_POINT,[1],|S3,1,,,,,83b97b859aa5f81b2f0f86ba2a675efaf515ad2d5e2b8652cf2de7e1c2267350
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/ORIGIN/ORIGIN_TYPE,[1],|S11,1,,,,,49888f1a26ded6a16937303ceba75a1947e1b8c816c91108ea39c190d472ba0a
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/BEAM_WIDTH_UNITS,[1],|S2,1,,,,,289c90decf40c8ec15f72f6080f2a4e7cd11d4128530dd5d290fc06ebadba620
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/DISTANCE_UNITS,[1],|S2,1,,,,,8fa1dddd53606ceb933c5c6a12e714ed41e11d37a2b7bc48e91d15b54171d033
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/DIVERGENCE_ANGLE_UNITS,[1],|S4,1,,,,,41af7524e0f05dfc003faf31d4e4f032f7c353c671bcba12e515505ceb2dcac0
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/PE_BASE,[1],|S5,1,,,,,416b96b26d97cd79c458b7bbfb66d20f019d1597baf0350357d020a48eb4ab68
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/RESULT_TRANSLATOR_STATE/PE_QUANTIFIER,[1],|S4,1,,,,,c627c09c14e58e44bc51622dac392958ec88244e414b508020634f53cfcd1e69
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidX/Format,[1],|S12,1,,,,,93abd46ebd2a2e2b8021a3c2bfc8b5c4f1622c84519b84636ad859207ddb90a2
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidX/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidY/Format,[1],|S12,1,,,,,93abd46ebd2a2e2b8021a3c2bfc8b5c4f1622c84519b84636ad859207ddb90a2
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/centroidY/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_XM_/Format,[1],|S9,1,,,,,5dcd8052b901d1606ef0e70ea576e9e856220b31799bf23ffda78ca10dbd25bb
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_XM_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_Ym_/Format,[1],|S9,1,,,,,5dcd8052b901d1606ef0e70ea576e9e856220b31799bf23ffda78ca10dbd25bb
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/d4Sigma_Ym_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyMin_PE_/Format,[1],|S2,1,,,,,0480a93d2e9b094b89e08e01976089ac18193af802c66b631cc8d2dc1bae8c88
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyMin_PE_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyPeak_PE_/Format,[1],|S2,1,,,,,0480a93d2e9b094b89e08e01976089ac18193af802c66b631cc8d2dc1bae8c88
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyPeak_PE_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyTotal_PE_/Format,[1],|S2,1,,,,,0480a93d2e9b094b89e08e01976089ac18193af802c66b631cc8d2dc1bae8c88
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_TRANSLATOR/TRANSLATED_RESULTS/powerEnergyTotal_PE_/FormatManuallyChanged,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/DisplayName,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Header,[1],float64,1,133.0,133.0,133.0,133.0,a3980dffd38fbbde9edf6dc628134e52de1151cea8d7fa020de7778e91a80963
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Max,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Mean,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Min,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Results,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/SampleSize,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/StdDev,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Units,[1],float64,1,78.0,78.0,78.0,78.0,c00711a362d75c0250538b6448a7fa3c745201b7c40b83010aa626b107af0775
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Value,[1],float64,1,122.0,122.0,122.0,122.0,51296c61c21046c26a16fee9e4a42883d5546e8e839e41ee792742828c99727f
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/CELL_WIDTHS/Visible,[1],float64,1,0.0,0.0,0.0,0.0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/HEIGHT,[1],float64,1,22.0,22.0,22.0,22.0,bb384aa588e9aee3fae923334f5cec1416ad8ab038fe45e772beadf7ebfed103
DataBase\data\300\300.binary.bgData,BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTGROUPS/divergence/EXPANDED,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
