z_mm,baseline_d4x_um,baseline_d4y_um,baseline_ellipticity,robust_d4x_um,robust_d4y_um,robust_ellipticity,point_d4x_um,point_d4y_um,point_ellipticity
326.0,3703.5011966617035,3966.846520986619,1.071107125485012,5001.356341643155,3966.846520986619,1.2607889705798945,6208.785030091249,3966.846520986619,1.5651689565612494
326.5,3722.66093295919,3988.3520081721913,1.0713712798446566,5028.478261668577,3988.3520081721913,1.2607909861930822,6242.824070452909,3988.3520081721913,1.565264063367845
327.0,3741.8266663140585,4009.859461910504,1.0716315370803842,5055.602614963251,4009.859461910504,1.260792968677885,6276.864382433303,4009.859461910504,1.5653576994548037
327.5,3760.998305044798,4031.3688507267316,1.0718879732860482,5082.729362571225,4031.3688507267316,1.260794918742046,6310.90594545553,4031.3688507267316,1.5654498953420917
328.0,3780.175759301832,4052.88014381142,1.0721406627293844,5109.858466360368,4052.88014381142,1.2607968370747182,6344.948739383532,4052.88014381142,1.565540680760571
328.5,3799.358941022682,4074.393311003065,1.0723896779034916,5136.989889000792,4074.393311003065,1.2607987243470438,6378.992744510368,4074.393311003065,1.5656300846763218
329.0,3818.5477638884227,4095.908322771238,1.0726350895766665,5164.123593943952,4095.908322771238,1.2608005812127097,6413.037941546869,4095.908322771238,1.5657181353140959
329.5,3837.7421432813894,4117.425150200233,1.0728769668406397,5191.259545402392,4117.425150200233,1.2608024083084883,6447.084311610642,4117.425150200233,1.5658048601799395
330.0,3856.941996244079,4138.943764973215,1.0731153771572794,5218.397708330107,4138.943764973215,1.2608042062547513,6481.1318362154125,4138.943764973215,1.5658902860830133
330.5,3876.1472414392315,4160.464139356862,1.07335038640381,5245.538048403516,4160.464139356862,1.2608059756559729,6515.180497260719,4160.464139356862,1.5659744391566506
331.0,3895.3577991110315,4181.986246186462,1.0735820589166014,5272.680532003018,4181.986246186462,1.2608077171012113,6549.230277021908,4181.986246186462,1.566057344878675
331.5,3914.5735910474064,4203.510058851482,1.0738104575335794,5299.825126195099,4203.510058851482,1.2608094311645732,6583.281158140446,4203.510058851482,1.5661390280910101
332.0,3933.794540543381,4225.035551281548,1.074035643635302,5326.971798714985,4225.035551281548,1.2608111184056654,6617.333123614537,4225.035551281548,1.5662195130186187
332.5,3953.020572365454,4246.562697932868,1.0742576771847563,5354.120517949819,4246.562697932868,1.2608127793700268,6651.386156790012,4246.562697932868,1.5662988232877755
333.0,3972.25161271697,4268.091473775056,1.074476616765909,5381.271252922336,4268.091473775056,1.2608144145895475,6685.440241351502,4268.091473775056,1.5663769819437212
333.5,3991.4875892044447,4289.621854278337,1.0746925196210655,5408.423973275026,4289.621854278337,1.260816024582873,6719.495361313883,4289.621854278337,1.566454011467716
334.0,4010.728430804824,4311.153815401143,1.0749054416870687,5435.57864925477,4311.153815401143,1.2608176098557973,6753.551501013976,4311.153815401143,1.5665299337935066
334.5,4029.9740678336398,4332.687333578074,1.0751154376303869,5462.735251697926,4332.687333578074,1.2608191709016359,6787.608645102487,4332.687333578074,1.5666047703232393
335.0,4049.224431914039,4354.222385708207,1.075322560881121,5489.893752015853,4354.222385708207,1.2608207082015934,6821.666778536199,4354.222385708207,1.5666785419428377
335.5,4068.4794559466563,4375.758949143747,1.0755268636659718,5517.05412218086,4375.758949143747,1.2608222222251166,6855.725886570396,4375.758949143747,1.566751269036868
336.0,4087.739074080305,4397.297001679012,1.0757283970402036,5544.216334712555,4397.297001679012,1.2608237134302316,6889.785954751495,4397.297001679012,1.5668229715028983
336.5,4107.003221683456,4418.836521539739,1.0759272109186373,5571.3803626646095,4418.836521539739,1.2608251822638752,6923.846968909918,4418.836521539739,1.5668936687653952
337.0,4126.271835316494,4440.377487372683,1.0761233541057038,5598.546179611878,4440.377487372683,1.2608266291622132,6957.9089151531525,4440.377487372683,1.5669633797891498
337.5,4145.544852704704,4461.919878235533,1.0763168743245932,5625.713759637907,4461.919878235533,1.2608280545509474,6991.97177985902,4461.919878235533,1.5670321230922677
338.0,4164.822212711998,4483.463673587105,1.076507818245528,5652.883077322793,4483.463673587105,1.2608294588456126,7026.035549669149,4483.463673587105,1.5670999167587314
338.5,4184.103855315321,4505.008853277815,1.0766962315131898,5680.054107731382,4505.008853277815,1.2608308424518657,7060.100211482622,4505.008853277815,1.567166778450555
339.0,4203.389721579749,4526.5553975404255,1.0768821587733297,5707.226826401811,4526.5553975404255,1.2608322057657622,7094.165752449813,4526.5553975404255,1.5672327254195406
339.5,4222.6797536342365,4548.103286981041,1.0770656436985848,5734.401209334365,4548.103286981041,1.2608335491740275,7128.2321599664,4548.103286981041,1.5672977745186627
340.0,4241.973894648007,4569.652502570372,1.077246729013535,5761.577232980651,4569.652502570372,1.2608348730543157,7162.2994216675415,4569.652502570372,1.567361942213076
340.5,4261.27208880756,4591.203025635235,1.077425456519018,5788.754874233071,4591.203025635235,1.260836177775463,7196.367525422233,4591.203025635235,1.567425244590779
341.0,4280.5742812942735,4612.754837850275,1.0776018671157281,5815.934110414585,4612.754837850275,1.2608374636977322,7230.436459327804,4612.754837850275,1.5674876973729372
341.5,4299.880418262594,4634.307921229948,1.0777760008271307,5843.114919268767,4634.307921229948,1.2608387311730467,7264.506211704578,4634.307921229948,1.5675493159238703
342.0,4319.190446818788,4655.862258120691,1.0779478968217,5870.297278950124,4655.862258120691,1.2608399805452217,7298.576771090688,4655.862258120691,1.5676101152607362
342.5,4338.504315000244,4677.417831193328,1.0781175934345164,5897.48116801468,4677.417831193328,1.260841212150184,7332.648126237022,4677.417831193328,1.5676701100629011
343.0,4357.821971755302,4698.974623435673,1.0782851281882349,5924.666565410831,4698.974623435673,1.2608424263161884,7366.720266102317,4698.974623435673,1.5677293146810212
343.5,4377.143366923599,4720.532618145338,1.0784505378134517,5951.853450470429,4720.532618145338,1.2608436233640237,7400.793179848388,4720.532618145338,1.5677877431458367
344.0,4396.468451216923,4742.091798922736,1.0786138582684806,5979.041802900122,4742.091798922736,1.2608448036072148,7434.866856835487,4742.091798922736,1.5678454091766991
344.5,4415.797176200542,4763.652149664268,1.078775124758567,6006.2316027729175,4763.652149664268,1.260845967352218,7468.9412866177845,4763.652149664268,1.5679023261898288
345.0,4435.129494275009,4785.213654555694,1.0789343717545528,6033.42283051998,4785.213654555694,1.26084711489861,7503.01645893898,4785.213654555694,1.5679585073063227
345.5,4454.465358658432,4806.776298065686,1.0790916330110065,6060.615466922641,4806.776298065686,1.2608482465392694,7537.092363728022,4806.776298065686,1.5680139653599134
346.0,4473.804723369178,4828.340064939543,1.0792469415838446,6087.809493104621,4828.340064939543,1.260849362560557,7571.16899109496,4828.340064939543,1.5680687129044961
346.5,4493.147543209015,4849.9049401930815,1.0794003298474526,6115.004890524467,4849.9049401930815,1.2608504632424857,7605.246331326883,4849.9049401930815,1.5681227622214193
347.0,4512.493773746676,4871.470909106679,1.0795518295113231,6142.201640968176,4871.470909106679,1.2608515488588892,7639.324374883993,4871.470909106679,1.5681761253265656
347.5,4531.843371301827,4893.03795721948,1.0797014716362308,6169.399726542022,4893.03795721948,1.2608526196775813,7673.403112395762,4893.03795721948,1.5682288139772074
348.0,4551.196292929428,4914.60607032375,1.0798492866499523,6196.599129665563,4914.60607032375,1.2608536759605153,7707.4825346572,4914.60607032375,1.568280839678666
348.5,4570.552496404488,4936.175234459373,1.079995304362549,6223.7998330648325,4936.175234459373,1.2608547179639347,7741.56263262522,4936.175234459373,1.5683322136907691
349.0,4589.9119402071865,4957.745435908501,1.0801395539812275,6251.001819765715,4957.745435908501,1.2608557459385217,7775.6433974151005,4957.745435908501,1.5683829470341133
349.5,4609.2745835083615,4979.3166611903325,1.0802820641247874,6278.205073087476,4979.3166611903325,1.260856760129539,7809.724820297031,4979.3166611903325,1.5684330504961448
350.0,4628.640386155347,5000.888897056027,1.080422862837672,6305.409576636474,5000.888897056027,1.26085776077697,7843.806892692764,5000.888897056027,1.568482534637059
350.5,4648.009308658165,5022.462130483752,1.080561977603631,6332.615314300026,5022.462130483752,1.2608587481156543,7877.889606172334,5022.462130483752,1.5685314097955287
351.0,4667.38131217603,5044.036348673852,1.0806994353590145,6359.822270240424,5044.036348673852,1.2608597223754165,7911.972952450876,5044.036348673852,1.5685796860942613
351.5,4686.756358504207,5065.611539044151,1.0808352625056994,6387.030428889119,5065.611539044151,1.2608606837811949,7946.056923385517,5065.611539044151,1.568627373445396
352.0,4706.134410061155,5087.187689225354,1.0809694849236673,6414.239774941032,5087.187689225354,1.260861632553163,7980.141510972353,5087.187689225354,1.5686744815557454
352.5,4725.515429876002,5108.76478705658,1.0811021279832398,6441.450293349026,5108.76478705658,1.260862568906852,8014.226707343503,5108.76478705658,1.5687210199318862
353.0,4744.8993815763015,5130.342820581005,1.0812332165569876,6468.661969318501,5130.342820581005,1.260863493053264,8048.312504764227,5130.342820581005,1.5687669978850975
353.5,4764.286229376089,5151.921778041608,1.081362775031315,6495.874788302142,5151.921778041608,1.2608644051989875,8082.398895630129,5151.921778041608,1.5688124245361657
354.0,4783.675938064217,5173.501647877024,1.0814908273177375,6523.088735994773,5173.501647877024,1.2608653055463044,8116.485872464423,5173.501647877024,1.5688573088200464
354.5,4803.068472992965,5195.082418717501,1.0816173968638547,6550.303798328362,5195.082418717501,1.2608661942932988,8150.573427915275,5195.082418717501,1.5689016594903973
355.0,4822.463800066917,5216.664079380962,1.0817425066640365,6577.519961467138,5216.664079380962,1.2608670716339594,8184.661554753201,5216.664079380962,1.5689454851239795
355.5,4841.861885732101,5238.2466188691515,1.0818661792698196,6604.737211802825,5238.2466188691515,1.260867937758279,8218.750245868541,5238.2466188691515,1.5689887941249376
356.0,4861.262696965372,5259.830026363885,1.081988436800035,6631.95553595,5259.830026363885,1.2608687928523545,8252.839494268977,5259.830026363885,1.5690315947289568
356.5,4880.666201264058,5281.414291223388,1.082109300950665,6659.1749207415605,5281.414291223388,1.2608696370984802,8286.929293077144,5281.414291223388,1.5690738950073082
357.0,4900.072366635834,5302.999402978726,1.0822287930044434,6686.395353224298,5302.999402978726,1.260870470675239,8321.019635528257,5302.999402978726,1.5691157028707738
357.5,4919.481161588827,5324.585351330311,1.0823469338402039,6713.616820654586,5324.585351330311,1.2608712937575948,8355.110514967837,5324.585351330311,1.5691570260734706
358.0,4938.892555121955,5346.172126144506,1.0824637439419846,6740.839310494169,5346.172126144506,1.2608721065169768,8389.201924849465,5346.172126144506,1.5691978722165643
358.5,4958.306516715487,5367.759717450303,1.082579243407898,6768.06281040605,5367.759717450303,1.2608729091213668,8423.293858732603,5367.759717450303,1.5692382487518806
359.0,4977.723016321814,5389.348115436074,1.0826934519587679,6795.287308250474,5389.348115436074,1.2608737017353795,8457.38631028046,5389.348115436074,1.5692781629854204
359.5,4997.142024356429,5410.9373104464175,1.082806388946546,6822.5127920810155,5410.9373104464175,1.2608744845203426,8491.479273257923,5410.9373104464175,1.569317622080776
360.0,5016.563511689121,5432.527292979059,1.0829180733625117,6849.739250140755,5432.527292979059,1.260875257634377,8525.572741529506,5432.527292979059,1.5693566330624544
