path,shape,dtype,size,min,max,mean,sum,sha256,value,array_file,text_file
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/ellipticity/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/ellipticity/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/flatness1D_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__flatness1D_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/flatness1D_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/flatness1D_XM_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/flatness1D_Ym_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__flatness1D_Ym___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/flatness1D_Ym_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/flatness1D_Ym_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/fractional1D_XM_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__fractional1D_XM___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/fractional1D_XM_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/fractional1D_XM_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/fractional1D_Ym_/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__fractional1D_Ym___DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/fractional1D_Ym_/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/fractional1D_Ym_/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBinning/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoBinning__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBinning/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBinning/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBitsPerPixel/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoBitsPerPixel__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBitsPerPixel/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBitsPerPixel/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBlackLevel/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoBlackLevel__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBlackLevel/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoBlackLevel/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoCameraTemperature/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoCameraTemperature__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoCameraTemperature/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoCameraTemperature/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoComment/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoComment__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoComment/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoComment/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoExposure/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoExposure__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoExposure/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoExposure/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoGain/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoGain__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoGain/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoGain/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoGamma/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoGamma__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoGamma/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoGamma/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoHeight/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoHeight__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoHeight/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoHeight/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoId/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoId__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoId/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoId/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoMultitap/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoMultitap__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoMultitap/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoMultitap/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoOffsetX/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoOffsetX__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoOffsetX/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoOffsetX/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoOffsetY/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoOffsetY__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoOffsetY/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoOffsetY/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoPixelScale/DISPLAY_OPTIONS/FONT_COLOR,[1],|S253,1,,,,,54f2fa510d02216c51c0b6026bef4c7bcaaf8ea59480c2a3e7088f10794762b9,"""<?xml version=\""1.0\""?>\r\n<Color xmlns:xsd=\""http://www.w3.org/2001/XMLSchema\"" xmlns:xsi=\""http://www.w3.org/2001/XMLSchema-instance\"">\r\n  <A>255</A>\r\n  <R>0</R>\r\n  <G>0</G>\r\n  <B>0</B>\r\n  <ScA>1</ScA>\r\n  <ScR>0</ScR>\r\n  <ScG>0</ScG>\r\n  <ScB>0</ScB>\r\n</Color>""",,DataBase\bgdata_extract\180.binary\strings\BG_SETUP__RESULTS_MANAGER__RESULT_UI__RESULT_WINDOW_MANAGER__RESULTS__frameInfoPixelScale__DISPLAY_OPTIONS__FONT_COLOR.txt
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoPixelScale/DISPLAY_OPTIONS/FONT_SIZE,[1],int32,1,12.0,12.0,12.0,12.0,42f4aeb81c1ef81f771f3de8abca9dcf66901c575530e7672e4b1146474ae650,12,,
BG_SETUP/RESULTS_MANAGER/RESULT_UI/RESULT_WINDOW_MANAGER/RESULTS/frameInfoPixelScale/VISIBLE,[1],uint8,1,0.0,0.0,0.0,0.0,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,0,,
